ID,A,B,感情
1_8566,センター試験がもうすぐなので、落ち着いて解けるようにイメージトレーニングをするようになりました。,緊張で頭が真っ白になって失敗するという話も聞きますしね。,心構えする
1_8567,友達と同じキャラクターが好きなんだけど、そのブラインド商品の缶バッジで彼女だけ欲しい物が当たったんだよね。,うわあ、それは悲しいね。1つだけ買ったの？,羨ましい
1_8568,今日は一日ぽっかり時間が空いたので、趣味のプラモデルを楽しみました。,プラモデルですか。たまの休みは、そういう風に贅沢に使いたいものですね。,満足
1_8569,はあ、今すごく落ち込んでる。卓球の試合に出たんだけど一回戦でボロ負けしたんだ。,えっ、そんなに強い人と当たったの？,打ちのめされる
1_8570,学校に着いてなんかおかしいなって思ったら、間違えてお母さんのコートを着てきてたの。,わっ、それは恥ずかしいね。みんなにツッコまれたの？,恥ずかしい
1_8571,一人でカフェにいたんだけど、混雑してきたから知らない人と相席をしたんだ。,へえ、店の人に頼まれたの？,思いやりを持つ
1_8572,ラジオで失恋ソング特集が組まれてて、聞いているうちに涙が流れてきちゃったよ。,悲しい曲って胸にグッとくるものがあるよね。あなたにもそういう経験があったりするの？,感傷的になる
1_8573,私はからっきしなんですが、友人がコンピューターに詳しくて色々とアドバイスしてくれるんです。,へえ、最近はどんな質問をしたんですか？,信頼する
1_8574,レストランでフォークを落とすっていう、恥ずかしい経験をしたよ。,あらら、意外とやっちゃうよね。けっこう音が響いたの？,恥じる
1_8575,もうすぐ試験があるんですが、なんだか体調が悪くて風邪を引いたりしないかと心配しているんです。,そういう時はゆっくりお風呂に浸かって、早めに休むといいですよ。,懸念する
1_8576,スポーツは苦手なんだけど、運動会には一生懸命取り組んだよ。,苦手なものにも真面目に向き合う姿勢がいいね。,誠実な気持ち
1_8577,小学校の友達に1年ぶりにあったんだけど、身長がかなり伸びていて驚いたよ。,それくらいの年頃は身長が伸びるよね。何cmくらい伸びていたかわかる？,おどろく
1_8578,好きなバンドのインターネットライブが、もうすぐ始まるんです。,へえ、それは一体どういうものなんですか？,わくわくする
1_8579,昨日プリンを買って冷蔵庫に入れておいたの。それで今日食べようと思ったら、なくなってたのよ。,えっ、他の誰かに食べられたってこと？,怒る
1_8580,もう長いこと釣りをしてきたんですが、初めて70cm超の鯛を釣り上げたんです。,すごいですね！結構な大きさじゃないですか。,誇りに思う
1_8581,父からプレゼントされた大事な時計の針が、急に動かなくなってしまったんです。,故障ですか。修理店に出してはどうですか？,悲しい
1_8582,今年は暑いですねえ。私は暑さが苦手なので、毎日気が立ってしまいますよ。,私は、暑いもの寒いのも苦手です。冷たい飲み物を飲んだり、うちわで扇いだりしてしのいでいます。,いらいらする
1_8583,旅行に行ったんですが、土地勘がなくて道に迷っていたところを地元の方に助けてもらったんですよ。,親切な方がいてよかったですね。,感謝する
1_8584,仕事が遅くなってしまい終電で帰ったのですが、乗った車両には私しかおらず一人きりでした。,それは、列車内が広く感じたんじゃないですか？,さびしい
1_8585,昨日暗い道を帰ったんですが、ずっと誰かに後をつけられている気がして怖かったです。,えっ、大丈夫だったんですか？何か起きたりしなかったんですか。,怖い
1_8586,保険の勧誘の電話がしつこくかかってきて、とても恐ろしいです。,大丈夫ですか？着信拒否登録をした方がいいですよ。,恐ろしい
1_8587,友達と同じ大学を目指してたんですけど、自分だけが受かっちゃったんです。,あらら、それは気まずいですね。,うしろめたい
1_8588,私の誕生日に娘がケーキを作ってくれて、感動しました。,それは嬉しいですね。どういった見た目のケーキだったんですか？,感動する
1_8589,観光公園に行ったとき、ジュースカップのごみが落ちているのを見つけたんですよ。,ひどいですね、誰かが捨てていったんでしょうか。,嫌悪感を抱く
1_8590,秋の大規模なフリーマーケットが開かれるので、行こうと思っているんです。,いいですね、お目当てはあるんですか？,期待する
1_8591,20代の時に出産をして今は40代です。実は独身の頃から今まで洋服のサイズが全く変わっていないんです。,それはすごいですね！,自信がある
1_8592,夫が同僚に誘われてギャンブルをして一か月分の給料を全て使ってしまいました。,なんと、そんなことをして大丈夫なんでしょうか。,激怒する
1_8593,義母はいい人なんですが、ちょっと口うるさいので面倒だなって思う時があります。,義母さんとの距離感って難しいですね。,不安に思う
1_8594,夫が今回昇進試験に合格しました。,ご主人、おめでとうございます。お祝いですね。,待ち望む
1_8595,ママの友達が欲しいなと思って、赤ちゃんのベビーマッサージの教室に参加してみました。,行ったことはないですが、なんだか楽しそうですね。,楽しい
1_8596,お盆休みが取れたので地元に帰りました。その時、久しぶりに盆踊りを踊ってきました。,盆踊り、楽しいですよね。,懐かしい
1_8597,子どもが小学校に入学した時にスーツを買いました。長く使えるようにちょっと良いものを買ったんです。,入学だと入用なのですね。,がっかりする
1_8598,コロナの影響もあり、仕事の休みが多くなっています。ボーナスカットになるって言われています。,わたしの周りでも、そういう話をよく聞きます。,心構えする
