ID,A,B,感情,対話行為
1_14419,大阪に旅行して、「食」を楽しんできたんだ。,いいなぁ。どんなお料理を食べたの？,楽しい,自己開示
1_14451,ポイ活をしているんだけど、ポイントがどんどん貯まるから嬉しいよ。,ポイ活、いいみたいだね。どんなことをしているの？,楽しい,自己開示
1_14483,子どもと一緒にね、シルバニアハウスの人形を集めてるんだ～。,へー。どのくらい集めたの？,楽しい,あいづち
1_14515,親子で蕎麦打ち体験をしてきたよ。,そうなの？どうだった？,楽しい,質問(What)
1_14547,今さ、御朱印集めにハマってるんだよね～。昨日も御朱印を書いてもらいに、お寺に行ってきたよ。,御朱印って、ブームになってるもんね。,楽しい,自己開示
1_14579,週末、友人家族とバーベキューをしたんだよ。,それは楽しそう。家族ぐるみで仲いいの？,楽しい,自己開示
1_14611,テレビのバラエティ番組が好きです！,どうしてテレビのバラエティ番組が好きなのですか？,楽しい,質問(What)
1_14643,もうすぐハロウィンだね！,そうだよね、何かするの？,楽しい,質問(YesNo)
1_14675,子どもと一緒になわとびやってるんだけど、久しぶりにすると楽しいよ。,もう何十年もやってないよ。,楽しい,自己開示
1_14707,お菓子作りが趣味なんですよ。何か趣味はありますか？,わたしもお菓子作りは好きですよ。,楽しい,応答(平叙)
1_14739,昨日近所の神社で夏祭りがありました。,行ったんですか？,楽しい,質問(YesNo)
1_14771,家に物置になっている部屋があったんですが、その部屋を自分の部屋にしようと改造しています。,隠れ家基地っぽい感じですね。,楽しい,自己開示
1_14803,友達と沖縄へ旅行に来たよ。,どんな感じ？,楽しい,質問(What)
1_14835,海外で大麻を吸ったわ。,どんな感じになったの？,楽しい,質問(What)
1_14867,久しぶりに親戚が集まったんだ。,どのくらいぶり？,楽しい,質問(What)
1_14899,合コンに来たよ。,合コン初めて？,楽しい,質問(YesNo)
1_14931,大人のぬりえを一時間集中して塗っていたんです。とても楽しいひと時でしたよ。,名画や曼陀羅をモチーフにしたぬりえがあるんですよね？私もやってみたいと思っていながら、まだ出来ていないんです。,楽しい,質問(YesNo)
1_14963,合コン、行ってきたー。,どうだった？,楽しい,質問(What)
1_14995,今日は、熊本ラーメンを食べに行ってきた。,美味しかった？,楽しい,質問(YesNo)
1_15027,先週末のドライブには、お弁当を持っていったよ。,ピクニックに行ったの？,楽しい,質問(YesNo)
1_15059,休みの日は、オンラインゲームを妻と一緒にしているよ！,夫婦で仲良くゲームしているんだね！羨ましいよ。,楽しい,応答(平叙)
1_15091,人形に自分じゃ絶対着ない服を作って、着せて楽しんでるんだ。,着れないけど着たい服ってあるよね。,楽しい,自己開示
1_15123,アメリカに留学していた友達は、すっかりアメリカかぶれになってしまって、話してると楽しくて内容が入ってこない。,どういうこと?,楽しい,質問(What)
1_15155,ひとりカラオケ最高ー、ガンガン好きなだけ歌える。,人の歌ってるの聞かなくていいし、順番待ちもない。,楽しい,自己開示
1_15187,うちの娘がご飯食べてくれないので、リビングにテント張ってキャンプごっこすることにしたよ。,ご飯食べないのと、キャンプになんの関係が?,楽しい,質問(YesNo)
1_15219,今日学校でお楽しみ会があって、出し物をしました。,うまくいきましたか？,楽しい,質問(YesNo)
1_15251,家族で川に遊びに行きました。,何をして遊んだんですか？,楽しい,質問(What)
1_15283,天気がいいので、土手を散歩をしてきました。,気持ちよかったですか？,楽しい,質問(YesNo)
1_15315,天気の良い公園で、みんなでお弁当を広げました。,いいですね。,楽しい,自己開示
1_15347,夕べは町内会のお祭りで楽しく過ごしました。,どんな感じのお祭りですか？,楽しい,質問(What)
1_15379,家族でいろんな形のホットケーキを焼きました。,いいですね。,楽しい,自己開示
1_15411,横浜の中華街に行って来たんだ。,肉まん食べた？,楽しい,質問(YesNo)
1_15443,長崎に行って、ずっと食べたかった桃太呂の豚まんを食べてきたよ。,それは良かったねー。期待通り美味しかった？,楽しい,自己開示
1_15475,猫の毛をブラッシングすると、大量に毛が取れてくるんですよ。,換毛期ですかね？,楽しい,質問(YesNo)
1_15507,最近、夫との会話が楽しいわ。,素敵なことだね。前はあまり話さなかったの？,楽しい,自己開示
1_15539,ヒトからに行って、自分の好きな歌をひたすら歌ったよ。,すごくストレス発散になるよね。何時間いたの？,楽しい,自己開示
1_15571,最近母から料理を教えてもらっているんです。,料理って味付け一つで別の料理みたいになるので面白いですよね。,楽しい,自己開示
1_15603,英会話スクールで、高校生の知り合いや主婦のおばさんと知り合ったよ。,自分と違う年代の人と話す機会ってあんまりないから、刺激になるよね。,楽しい,自己開示
1_15635,踊りながらおなか痩せできるYouTubeがあるんだー。,おもしろそう！それなら続けられそうだね！,楽しい,質問(YesNo)
1_15667,彼氏とスマブラで対決するんだけど、彼氏がとっても強くてさ。,けっこう攻撃をうまく使い分けたり、シールドのタイミングとか難しいよね。,楽しい,自己開示
1_15699,友達と絵しりとりをして遊んでいたよ。,けっこう続いた？,楽しい,質問(YesNo)
1_15731,塾講師のアルバイトを始めたんだ。,生徒に勉強を教えるのって難しそう。,楽しい,自己開示
1_15763,孫は遠方に住んでいるんですが、最近孫からメールが届くようになりました。,遠いとなかなか会えませんが、メールができると楽しそうですね。,楽しい,自己開示
1_15795,コロナ自粛で今年は本を読みまくったんだー。,そうなんだー。キミ、本が好きなの？,楽しい,あいづち
1_15827,春から始めた宅建の勉強が、最近すっごく順調で楽しくなってきたんだー。,勉強してて楽しくなってくるってスゴイなー！絶好調なんだね！,楽しい,質問(YesNo)
1_15859,フラダンスを習っています。,楽しそうですね。,楽しい,自己開示
1_15891,昨日、久しぶりにドライブしました。,どこを走ったんですか。,楽しい,質問(What)
1_15923,最近、犬を飼い始めました。,どんな犬ですか。,楽しい,質問(What)
1_15955,掃除機を買い換えました。新しいのは、やっぱり吸引力が違いますね。,いいな！うちのなんて、古いやつですよ。重くて。,楽しい,自己開示
1_15987,ゴーカートに乗ったよ。,初めて乗ったの？,楽しい,質問(YesNo)
1_16019,ベースを初めて演奏したよ。,どんな楽器なの？,楽しい,質問(What)
1_16051,芸人と話したわ。,どこで話したの？,楽しい,質問(What)
1_16083,先週末、お弁当を持って動物園に行きました。,いいですね。,楽しい,自己開示
1_16115,アイススケートをしに行ってきたよ。,へ～。上手く滑れたー？,楽しい,あいづち
1_16147,この前、いとこと久しぶりに会って、呑んできたよ。,へー。いとこと仲良いの？,楽しい,あいづち
1_16179,スパイスカレーを作ったんだ～。,へー！美味しくできた？,楽しい,質問(YesNo)
1_16211,リサイクルショップの中を見て回るのって、楽しいよね。,そうだね。最近、行ったの？,楽しい,あいづち
1_16243,車を運転しながら歌うのって、とても楽しいよね。,その気持ち、わかるよ。,楽しい,自己開示
